"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"","AFE","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3688245588042","36.349126464541","34.5462801179603","34.9029676156344","39.1771438429127","38.7700707652946","41.8573273478758","42.4349514615482","42.3727887027384","43.0051821442035","43.5727337150431","44.7538016679026","45.6040769854643","43.6178798800314","43.7937565338614","43.3599688483935","41.9509305572797","41.9962629399619","44.2758952226864","","",
"Afganistán","AFG","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.89142376","7.28044415","5.53527164","5.31934786","4.6865387","5.65336657","6.12099695","5.41736698","5.47462463","5.60622501","4.34189463","5.03476191","4.96025801","5.17223978","5.0778451","5.09581852","5.17229605","","",
"","AFW","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4293614853061","25.7715985054645","22.633993787466","21.0610369959291","25.0855023530818","25.6456201607731","23.1140808956779","22.0675042570531","21.0638332063698","20.709804784687","19.8531844295806","20.9040202320807","21.334039616026","20.0613043773462","18.1275955635637","19.5258652982891","19.1267283693098","19.9012983034319","20.2900640624928","","",
"Angola","AGO","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.20956802","45.64084244","39.30446243","41.30799866","42.51447678","44.8341713","53.77399445","57.89378738","64.35443115","67.67429352","62.11627579","64.75706482","65.25455475","62.0297966","54.15326309","47.36523056","44.13825607","46.27865219","41.92943954","","",
"Albania","ALB","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2429657","38.57481003","37.47493744","37.80501175","41.64583206","42.06929779","42.58932877","38.55909348","44.19590378","50.80281067","50.12300491","49.33045959","48.56695938","47.86376953","47.12691498","55.78379059","57.0320549","53.3665657","53.9937973","","",
"Andorra","AND","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.97480774","66.44617462","67.64512634","64.78572845","62.91638184","64.97959137","60.65098572","60.66929626","66.73337555","69.14614105","70.63494873","68.5296402","67.2072525","66.89189148","68.21192169","68.98734283","69.09091187","69.7142868","67.93478394","","",
"El mundo árabe","ARB","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9308865647815","57.179309534097","56.3756481388165","56.8662500638832","56.6557804473545","57.3099713708229","58.5121038177172","57.8753475776254","57.6385448466615","60.8086014898811","58.2194633324446","60.2761829497748","59.1235965344636","59.555575552101","61.0333649476127","58.3125551918245","57.3300285281179","56.3609300762303","56.9365942051412","","",
"Emiratos Árabes Unidos","ARE","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.83045959","77.01039886","61.22885513","61.27508163","57.10731125","56.84106445","57.30421448","58.67370224","63.91038895","73.68283081","70.85415649","72.42097473","72.54479218","71.97174072","70.97637939","71.25105286","71.59803772","54.81139374","51.57845688","","",
"Argentina","ARG","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.73170471","54.85204315","54.55613708","54.71241379","51.7989769","51.41910172","52.60231018","54.30964279","55.09854507","59.96014023","58.95255661","60.32122803","62.42687225","63.59713745","65.42354584","66.71373749","62.11119843","63.20079422","61.40730286","","",
"Armenia","ARM","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7532177","28.82457352","15.39143753","16.80312729","21.37230873","25.22076416","27.11775017","29.35340118","22.41243935","21.4559288","18.25899696","17.84222031","17.27693176","13.32556438","14.79110718","15.91488075","16.45247269","13.24466896","12.34010601","","",
"Samoa Americana","ASM","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.84612274","59.07860565","58.43793869","59.90863037","58.03319931","55.622612","52.95463943","51.3323288","50.76409531","54.89453506","58.3164444","56.94827271","56.2952652","56.08193207","59.15979004","59.78766251","55.84991074","52.94717407","55.51148224","","",
"Australia","AUS","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.83631897","71.10847473","71.93769073","71.34125519","71.6871109","71.83748627","71.6663208","72.90619659","72.32991791","73.01054382","72.35727692","73.26029205","71.23465729","67.56186676","67.30356598","68.20643616","68.59472656","68.8476181","69.06532288","","",
"Austria","AUT","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.16340637","73.64528656","73.43814087","73.13826752","72.05495453","72.65168762","72.8501358","72.79901123","73.78759766","72.84671021","72.39570618","72.68902588","72.8737793","72.16905975","72.51708984","72.45601654","72.35967255","72.37002563","73.08517456","","",
"Azerbaiyán","AZE","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.39671898","28.66877365","26.87660217","28.4839592","32.42870331","40.59415817","41.90460205","45.56750488","44.55003738","43.26019669","40.5940361","38.74684525","37.56232452","35.00720596","33.40050125","31.71983719","28.82154846","26.81677055","26.52778053","","",
"Burundi","BDI","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.71829605","26.42440414","23.72472191","21.46398544","30.75346375","24.48412895","23.77716827","23.28660583","16.8862381","20.10800934","17.60574341","34.46959686","31.3074913","18.04870987","37.30282974","37.99647903","24.06954575","24.71365929","24.57395935","","",
"Bélgica","BEL","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.53091431","75.33213043","73.72327423","73.76495361","74.68248749","74.48513794","74.31516266","73.92812347","75.49494934","76.06237793","76.04224396","76.00078583","76.44179535","75.97689056","75.81896973","75.7438736","76.06952667","75.92802429","75.78453827","","",
"Benin","BEN","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.04422188","28.56799126","23.874897","21.91241074","23.81076241","23.29088783","24.24307823","20.62018585","20.90552521","26.49188614","24.18994522","25.73223495","21.86915207","26.74820328","21.56858063","20.13637733","20.679142","30.79637909","19.68795776","","",
"Burkina Faso","BFA","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.58329773","33.63924408","35.60902023","31.18563652","40.3057785","30.94970894","31.69763947","27.36342812","29.28507042","32.30834961","24.93154144","28.95878601","23.12789345","28.98208809","32.53527451","28.37508011","40.0837326","43.30178452","42.50740814","","",
"Bangladesh","BGD","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.69051743","22.07117844","24.71072578","25.00970459","24.43157959","22.1964798","23.08750534","22.87058258","21.33563423","20.35685921","21.02813721","20.92262268","20.47002983","19.73048019","19.03475761","17.63069725","16.41582489","16.68619728","16.97912025","","",
"Bulgaria","BGR","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.55728912","56.07350922","59.33761597","60.71678543","59.42908096","59.572052","55.67277145","55.74913025","55.3944397","53.80400848","55.24332428","54.13435745","50.79977417","56.56290817","58.23860168","55.89730072","55.13334274","54.53628922","57.6365242","","",
"Bahrein","BHR","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.03279114","66.88708496","66.71940613","62.43166351","64.97053528","67.61737823","68.94334412","65.51988983","66.06523132","63.9039917","62.96856308","62.53778839","65.34840393","65.18132782","65.06402588","64.88478851","61.36419678","57.97850037","58.83235168","","",
"Bahamas","BHS","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.57864761","39.90871811","39.59148407","40.5092392","39.83108521","39.37672424","38.45758057","40.03848267","42.86437225","45.56985092","45.07131958","44.60736084","43.497715","45.63111496","44.95444489","44.35163116","48.65687943","55.59007645","50.21815872","","",
